cluster,city,item,ownership,underutilisation,income_group,age,gender,education
Saint Quentin_63,Saint Quentin,Vacuum cleaner,1,0.0,Below median,65+,Woman,Higher education
Saint Quentin_64,Saint Quentin,Vacuum cleaner,1,0.0,Below median,18–25,Woman,Higher education
Saint Quentin_65,Saint Quentin,Vacuum cleaner,1,0.0,Below median,36–45,Woman,Higher education
Saint Quentin_66,Saint Quentin,Vacuum cleaner,1,0.0,Above median,65+,Man,Higher education
Saint Quentin_67,Saint Quentin,Vacuum cleaner,1,0.0,Above median,36–45,Woman,Higher education
Saint Quentin_68,Saint Quentin,Vacuum cleaner,1,0.0,Above median,46–55,Woman,Higher education
Saint Quentin_69,Saint Quentin,Vacuum cleaner,1,0.0,Around median,56–65,Woman,Higher education
Saint Quentin_70,Saint Quentin,Vacuum cleaner,1,0.0,Below median,36–45,Man,Higher education
Saint Quentin_71,Saint Quentin,Vacuum cleaner,1,0.0,Around median,46–55,Woman,Higher education
Saint Quentin_72,Saint Quentin,Vacuum cleaner,1,0.0,Around median,36–45,Woman,Higher education
Saint Quentin_73,Saint Quentin,Vacuum cleaner,1,0.0,Above median,46–55,Woman,Higher education
Saint Quentin_74,Saint Quentin,Vacuum cleaner,1,0.0,Above median,36–45,Woman,Higher education
Saint Quentin_75,Saint Quentin,Vacuum cleaner,1,0.0,Below median,46–55,Prefer not to say,Doctorate / PhD
Saint Quentin_76,Saint Quentin,Vacuum cleaner,1,0.0,Around median,46–55,Man,Higher education
Saint Quentin_77,Saint Quentin,Vacuum cleaner,1,0.0,Around median,65+,Woman,Higher education
Saint Quentin_78,Saint Quentin,Vacuum cleaner,1,0.0,Below median,46–55,Prefer not to say,Secondary / vocational education
Saint Quentin_79,Saint Quentin,Vacuum cleaner,1,0.0,Below median,26–35,Woman,Higher education
Saint Quentin_80,Saint Quentin,Vacuum cleaner,1,0.0,Above median,56–65,Woman,Higher education
Saint Quentin_81,Saint Quentin,Vacuum cleaner,1,0.0,Above median,46–55,Woman,Higher education
Saint Quentin_82,Saint Quentin,Vacuum cleaner,1,0.0,Around median,36–45,Woman,Higher education
Saint Quentin_83,Saint Quentin,Vacuum cleaner,1,0.0,Below median,56–65,Woman,Secondary / vocational education
Saint Quentin_84,Saint Quentin,Vacuum cleaner,1,0.0,Below median,65+,Woman,Higher education
Saint Quentin_85,Saint Quentin,Vacuum cleaner,1,0.0,Above median,26–35,Man,Higher education
Saint Quentin_86,Saint Quentin,Vacuum cleaner,1,0.0,Above median,46–55,Woman,Higher education
Saint Quentin_87,Saint Quentin,Vacuum cleaner,1,0.0,Above median,26–35,Man,Higher education
Saint Quentin_88,Saint Quentin,Vacuum cleaner,1,0.0,Around median,26–35,Man,Higher education
Saint Quentin_89,Saint Quentin,Vacuum cleaner,1,0.0,Above median,56–65,Woman,Higher education
Saint Quentin_90,Saint Quentin,Vacuum cleaner,1,0.0,Below median,26–35,Woman,Higher education
Saint Quentin_91,Saint Quentin,Vacuum cleaner,1,0.0,Below median,36–45,Woman,Higher education
Saint Quentin_92,Saint Quentin,Vacuum cleaner,1,0.0,Below median,56–65,Woman,Higher education
